case_material,band_material,case_back,bezel_material,brand,gender,movement,watch_style,case_thickness,crystal,hands,dial_markers,case_diameter,water_resistance,price_segment
7,9,39,9,11,0,0,2,0.1347962382445141,4,11,4,0.6521739130434783,0.00783725195931299,0
7,9,39,8,24,0,0,1,0.16614420062695923,1,9,3,0.6521739130434783,0.04952476238119059,0
3,5,28,8,20,2,3,0,0.08777429467084638,3,13,6,0.49999999999999994,0.004502251125562781,0
6,6,28,7,25,2,0,4,0.13787119641314297,4,3,6,0.41304347826086957,0.01617475404368851,3
1,3,28,2,1,0,0,4,0.1379310344827586,4,5,6,0.2391304347826087,0.002834750708687677,2
6,5,28,8,20,2,3,0,0.08150470219435735,3,12,6,0.3478260869565218,0.004502251125562781,0
2,1,28,3,25,0,0,4,0.13787119641314297,4,14,7,0.6086956521739131,0.01617475404368851,3
7,9,28,8,14,2,3,2,0.15047021943573666,3,11,4,0.5652173913043479,0.01617475404368851,0
7,9,39,9,9,0,0,4,0.1818181818181818,4,8,0,0.6956521739130435,0.00783725195931299,1
7,9,28,9,8,0,1,7,0.15047021943573666,3,0,5,0.6739130434782608,0.01617475404368851,0
7,6,28,9,20,0,0,0,0.1818181818181818,3,11,0,0.5434782608695652,0.004502251125562781,0
7,9,28,9,10,2,3,3,0.09561128526645765,4,12,1,0.5434782608695652,0.00783725195931299,0
7,6,33,9,20,0,0,4,0.2601880877742947,1,9,4,0.7608695652173911,0.08287477071869268,0
7,6,28,8,5,0,0,2,0.13871473354231972,4,13,0,0.5217391304347825,0.03284975821243955,1
6,6,45,8,18,0,0,4,0.13787119641314297,4,11,4,0.5869565217391304,0.004502251125562781,1
0,3,26,8,22,2,0,4,0.13787119641314297,4,11,0,0.3260869565217391,0.004502251125562781,3
1,6,28,7,1,2,2,4,0.08150470219435735,4,1,6,0.3478260869565218,0.015238978037123735,3
7,6,45,9,11,0,0,7,0.20094043887147334,4,13,4,0.6521739130434783,0.01617475404368851,1
2,6,28,7,25,2,0,4,0.13787119641314297,4,4,7,0.5217391304347825,0.01617475404368851,3
6,6,23,7,1,2,2,4,0.13787119641314297,4,13,4,0.3260869565217391,0.002834750708687677,4
6,6,19,9,25,2,0,2,0.13787119641314297,4,13,2,0.41304347826086957,0.01617475404368851,2
7,9,23,7,1,1,0,4,0.11598746081504702,4,13,4,0.5434782608695652,0.00783725195931299,3
9,7,23,11,12,0,0,4,0.13787119641314297,4,13,4,0.7173913043478262,0.00783725195931299,1
7,7,39,9,20,0,0,0,0.1818181818181818,3,13,1,0.6521739130434783,0.01617475404368851,0
7,3,28,9,6,2,3,4,0.1512539184952978,4,2,7,0.5217391304347825,0.004502251125562781,1
3,5,28,4,20,2,3,2,0.08777429467084638,1,12,6,0.47826086956521735,0.004502251125562781,0
7,6,39,8,18,2,0,4,0.13787119641314297,4,11,2,0.3695652173913044,0.004502251125562781,1
7,9,28,9,23,2,3,2,0.11128526645768025,4,9,2,0.3260869565217391,0.004502251125562781,0
7,9,39,9,9,0,0,4,0.22884012539184947,4,13,4,0.6739130434782608,0.04952476238119059,1
7,5,39,9,15,0,0,2,0.09874608150470215,4,13,2,0.6086956521739131,0.004502251125562781,1
7,9,45,9,8,0,0,0,0.14576802507836986,4,13,4,0.6086956521739131,0.00783725195931299,0
7,5,28,9,20,0,3,0,0.06426332288401254,3,12,4,0.6086956521739131,0.004502251125562781,0
7,6,28,7,5,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.04952476238119059,1
6,3,26,8,7,0,2,4,0.10141065830721,4,13,7,0.6739130434782608,0.00783725195931299,2
7,5,39,9,21,0,2,4,0.1426332288401254,4,9,4,0.6521739130434783,0.01617475404368851,1
7,6,45,9,20,0,0,7,0.13787119641314297,4,13,4,0.6739130434782608,0.01617475404368851,0
3,5,28,4,0,0,3,0,0.16614420062695923,3,9,0,0.6521739130434783,0.0011672502918125731,0
7,6,28,8,20,0,0,0,0.1683385579937304,4,11,3,0.6086956521739131,0.01617475404368851,1
3,5,39,4,27,0,0,2,0.19749216300940436,3,1,4,0.6956521739130435,0.00783725195931299,0
7,9,28,9,20,2,3,4,0.13787119641314297,3,4,4,0.6086956521739131,0.004502251125562781,0
7,9,28,9,20,0,3,2,0.10344827586206895,3,15,4,0.6086956521739131,0.004502251125562781,0
7,9,28,8,8,0,3,0,0.13787119641314297,4,7,4,0.6956521739130435,0.01617475404368851,0
7,9,28,9,20,2,3,4,0.08981191222570534,4,12,6,0.47826086956521735,0.00783725195931299,1
6,7,39,8,20,0,0,4,0.1598746081504702,4,9,4,0.5434782608695652,0.00783725195931299,1
4,6,39,8,23,0,0,0,0.16614420062695923,4,9,4,0.7173913043478262,0.01617475404368851,1
7,9,28,9,20,0,3,2,0.10344827586206895,4,12,6,0.6521739130434783,0.00783725195931299,0
7,4,28,9,10,2,3,3,0.08777429467084638,4,1,0,0.5217391304347825,0.00783725195931299,0
7,9,39,9,11,0,0,0,0.13557993730407522,4,9,4,0.6086956521739131,0.00783725195931299,0
9,7,45,1,18,0,0,1,0.13787119641314297,4,12,4,0.6521739130434783,0.04952476238119059,1
2,6,28,3,25,0,0,4,0.13787119641314297,4,14,4,0.6521739130434783,0.01617475404368851,3
7,7,39,9,1,0,0,4,0.18808777429467083,4,13,4,0.6956521739130435,0.01617475404368851,3
1,3,39,2,20,1,2,4,0.13787119641314297,4,4,6,0.6521739130434783,0.004502251125562781,2
6,6,37,8,20,1,3,0,0.09952978056426331,1,1,4,0.47826086956521735,0.004502251125562781,0
2,1,28,3,25,2,0,4,0.13787119641314297,4,15,2,0.3478260869565218,0.01617475404368851,3
7,9,28,9,15,2,3,0,0.10344827586206895,4,9,4,0.3695652173913044,0.04952476238119059,0
7,5,28,9,21,0,2,4,0.16692789968652036,4,13,4,0.6956521739130435,0.01617475404368851,1
7,5,28,9,27,0,0,1,0.1818181818181818,3,13,4,0.6521739130434783,0.03284975821243955,0
2,2,45,3,18,0,0,4,0.13787119641314297,4,15,7,0.6304347826086956,0.004502251125562781,1
6,6,39,7,23,2,0,2,0.11912225705329152,4,4,6,0.5717233843569876,0.00783725195931299,1
0,0,28,8,6,2,0,4,0.11912225705329152,4,2,6,0.45652173913043476,0.004502251125562781,2
7,6,28,2,25,0,0,4,0.13787119641314297,4,13,4,0.6304347826086956,0.01617475404368851,2
6,6,28,7,25,2,0,4,0.13787119641314297,4,11,2,0.3043478260869565,0.01617475404368851,3
4,6,28,9,20,2,3,7,0.13787119641314297,1,4,4,0.6086956521739131,0.00783725195931299,0
3,5,39,8,27,2,0,2,0.15047021943573666,3,11,3,0.5217391304347825,0.00783725195931299,0
7,6,28,9,15,2,3,2,0.05642633228840125,4,0,7,0.5217391304347825,0.00783725195931299,0
7,9,45,9,6,0,0,0,0.13787119641314297,4,13,7,0.6521739130434783,0.004502251125562781,1
7,5,28,9,20,2,3,4,0.15047021943573666,4,13,0,0.6521739130434783,0.015238978037123735,0
7,0,28,9,15,0,0,0,0.1347962382445141,4,1,0,0.45652173913043476,0.004502251125562781,1
7,6,28,7,20,2,3,2,0.1347962382445141,4,9,2,0.5217391304347825,0.004502251125562781,0
7,9,28,9,20,1,3,2,0.13787119641314297,4,13,2,0.5652173913043479,0.004502251125562781,0
7,0,28,1,7,2,3,4,0.13228840125391847,4,11,4,0.5717233843569876,0.00783725195931299,1
0,6,45,1,1,0,0,4,0.08934169278996862,4,12,4,0.5869565217391304,0.00783725195931299,4
7,9,39,1,29,2,0,2,0.12539184952978055,4,12,6,0.3695652173913044,0.00783725195931299,1
7,5,28,9,8,0,1,7,0.13787119641314297,4,12,4,0.6739130434782608,0.01617475404368851,0
1,6,28,2,25,1,0,4,0.13787119641314297,4,13,4,0.5217391304347825,0.01617475404368851,3
6,6,28,0,25,2,0,4,0.13787119641314297,4,3,2,0.5217391304347825,0.01617475404368851,4
7,5,39,9,20,0,0,4,0.15047021943573666,4,0,0,0.6956521739130435,0.00783725195931299,1
6,8,13,8,20,0,3,7,0.16614420062695923,3,13,4,0.7391304347826086,0.0011672502918125731,0
7,7,28,8,24,0,0,4,0.16065830721003133,4,9,3,0.6521739130434783,0.04952476238119059,0
7,9,45,9,10,0,0,4,0.15830721003134793,4,13,4,0.6086956521739131,0.00783725195931299,1
7,6,28,8,25,2,0,4,0.13787119641314297,4,14,2,0.41304347826086957,0.01617475404368851,2
7,5,28,9,20,2,3,0,0.12852664576802506,4,13,4,0.47826086956521735,0.01617475404368851,0
6,6,28,8,6,2,0,4,0.11912225705329152,4,2,7,0.45652173913043476,0.004502251125562781,1
7,9,39,9,15,0,0,2,0.13787119641314297,4,11,0,0.6086956521739131,0.004502251125562781,1
7,6,28,8,25,2,0,4,0.13787119641314297,4,9,4,0.5217391304347825,0.01617475404368851,2
7,8,28,8,20,1,3,7,0.13787119641314297,3,9,4,0.6086956521739131,0.01617475404368851,0
6,0,39,8,22,0,0,4,0.1865203761755486,4,11,4,0.6521739130434783,0.004502251125562781,3
0,3,23,1,1,0,2,4,0.164576802507837,4,5,6,0.6956521739130435,0.002834750708687677,4
7,9,28,9,5,0,0,7,0.2115987460815047,4,11,0,0.7391304347826086,0.01617475404368851,1
5,5,28,6,0,2,3,3,0.10031347962382445,3,11,7,0.49999999999999994,0.004502251125562781,0
1,6,45,2,22,1,0,4,0.10611285266457679,4,0,0,0.6086956521739131,0.004502251125562781,3
2,1,28,3,25,2,0,4,0.13787119641314297,4,11,4,0.41304347826086957,0.01617475404368851,2
7,0,39,9,18,0,0,4,0.16927899686520373,4,11,4,0.6304347826086956,0.02451225612806403,1
7,3,45,9,5,0,0,4,0.17554858934169276,4,13,5,0.6521739130434783,0.01617475404368851,1
7,9,28,9,26,2,3,2,0.06112852664576802,4,13,2,0.3695652173913044,0.00783725195931299,0
0,7,45,7,12,1,0,4,0.13787119641314297,4,12,5,0.7173913043478262,0.01617475404368851,3
7,6,39,9,20,0,0,4,0.1794670846394984,4,11,0,0.6739130434782608,0.01617475404368851,1
7,9,45,9,5,0,0,7,0.17554858934169276,4,12,0,0.6521739130434783,0.01617475404368851,1
7,9,23,8,28,2,0,4,0.1347962382445141,4,13,2,0.3478260869565218,0.01617475404368851,1
7,9,28,9,26,2,3,0,0.07210031347962381,2,13,4,0.391304347826087,0.00783725195931299,0
0,6,28,8,25,1,0,4,0.13787119641314297,4,12,4,0.6086956521739131,0.01617475404368851,3
9,6,39,11,11,0,0,7,0.14184952978056423,4,0,0,0.6521739130434783,0.01617475404368851,0
0,6,28,1,25,2,0,4,0.13787119641314297,4,11,6,0.3043478260869565,0.01617475404368851,2
6,7,39,8,12,2,0,4,0.13787119641314297,4,11,0,0.5869565217391304,0.01617475404368851,2
7,9,28,8,14,0,3,0,0.15047021943573666,3,8,3,0.7608695652173911,0.03284975821243955,0
0,7,39,1,20,0,0,4,0.18965517241379307,4,11,4,0.5717233843569876,0.03284975821243955,1
7,4,39,9,20,0,0,3,0.13787119641314297,3,12,4,0.6956521739130435,0.00783725195931299,0
7,9,28,9,8,0,1,2,0.13787119641314297,3,13,4,0.6304347826086956,0.01617475404368851,0
6,6,28,8,25,0,0,4,0.13787119641314297,4,13,6,0.6086956521739131,0.01617475404368851,4
7,9,28,9,8,1,1,2,0.11128526645768025,4,15,2,0.6304347826086956,0.01617475404368851,0
5,10,28,6,2,0,3,0,0.10344827586206895,2,12,4,0.6086956521739131,0.004502251125562781,0
7,7,39,9,24,0,0,7,0.2068965517241379,4,11,6,0.6739130434782608,0.01617475404368851,1
0,3,26,1,20,0,0,4,0.13787119641314297,4,12,0,0.6086956521739131,0.004502251125562781,3
3,5,28,4,20,1,3,0,0.1347962382445141,3,11,4,0.6521739130434783,0.004502251125562781,0
6,6,28,8,25,2,0,4,0.13787119641314297,4,3,6,0.41304347826086957,0.01617475404368851,3
9,7,45,5,1,0,2,4,0.19122257053291533,4,0,0,0.6521739130434783,0.00783725195931299,4
7,8,28,8,14,0,3,0,0.15047021943573666,0,9,4,0.7173913043478262,0.01617475404368851,0
7,9,39,9,9,0,0,4,0.15830721003134793,4,12,4,0.5869565217391304,0.03284975821243955,1
6,5,28,9,20,2,3,2,0.13787119641314297,2,4,2,0.43478260869565216,0.004502251125562781,0
7,3,28,7,15,2,3,2,0.06818181818181818,4,4,6,0.3695652173913044,0.004502251125562781,1
7,6,28,9,6,1,3,4,0.15047021943573666,4,2,6,0.5217391304347825,0.004502251125562781,1
4,6,39,8,20,1,0,4,0.1598746081504702,4,11,4,0.5652173913043479,0.03284975821243955,1
4,6,28,5,13,0,0,6,0.20846394984326014,4,6,0,0.6956521739130435,0.009504752376188095,1
7,9,28,8,20,2,3,7,0.10344827586206895,4,13,2,0.391304347826087,0.015238978037123735,1
7,9,28,9,29,0,3,7,0.1347962382445141,4,4,4,0.7173913043478262,0.01617475404368851,0
6,6,27,8,0,2,3,2,0.15047021943573666,3,11,6,0.5652173913043479,0.0011672502918125731,0
7,5,28,8,20,2,3,2,0.13787119641314297,3,12,6,0.45652173913043476,0.00783725195931299,0
7,9,28,8,29,0,3,0,0.16300940438871472,4,9,3,0.7173913043478262,0.04952476238119059,0
7,9,28,8,8,0,1,2,0.15047021943573666,4,9,4,0.5717233843569876,0.03284975821243955,0
7,0,39,9,6,0,0,4,0.13871473354231972,4,2,7,0.6086956521739131,0.004502251125562781,1
7,5,28,9,20,2,2,4,0.08150470219435735,4,11,4,0.43478260869565216,0.004502251125562781,1
0,2,28,1,6,2,0,4,0.13787119641314297,4,2,2,0.45652173913043476,0.004502251125562781,2
7,10,28,9,16,2,3,2,0.05642633228840125,4,13,2,0.43478260869565216,0.00783725195931299,0
7,0,39,9,20,0,0,4,0.10344827586206895,4,11,4,0.5869565217391304,0.004502251125562781,2
7,5,45,9,15,2,0,4,0.13787119641314297,4,13,7,0.47826086956521735,0.004502251125562781,0
4,6,28,5,21,0,0,4,0.2068965517241379,4,6,0,0.6956521739130435,0.01617475404368851,2
7,9,45,8,1,2,0,4,0.10031347962382445,4,13,4,0.47826086956521735,0.00783725195931299,3
6,6,27,8,0,2,3,2,0.15047021943573666,3,9,2,0.5652173913043479,0.0011672502918125731,0
7,5,28,9,10,2,3,3,0.09561128526645765,4,15,2,0.45652173913043476,0.00783725195931299,0
4,5,45,5,1,0,0,2,0.18808777429467083,4,13,4,0.6739130434782608,0.01617475404368851,3
7,4,39,9,9,0,0,4,0.20532915360501566,4,0,1,0.6956521739130435,0.00783725195931299,1
7,9,45,9,20,1,0,2,0.09561128526645765,4,13,5,0.5869565217391304,0.03284975821243955,1
7,9,28,9,8,0,1,7,0.13787119641314297,4,9,4,0.6739130434782608,0.03284975821243955,0
6,7,39,8,20,0,0,4,0.15830721003134793,4,9,4,0.6956521739130435,0.01617475404368851,2
7,9,28,9,26,0,3,0,0.09404388714733541,4,13,4,0.6086956521739131,0.01617475404368851,0
7,9,28,9,16,2,3,0,0.08777429467084638,3,4,4,0.3478260869565218,0.004502251125562781,0
7,3,28,9,15,0,0,2,0.13087774294670845,4,4,4,0.5652173913043479,0.004502251125562781,1
7,7,28,8,24,0,0,4,0.16614420062695923,4,8,3,0.6521739130434783,0.04952476238119059,0
7,5,28,8,16,0,3,7,0.15047021943573666,3,7,3,0.6086956521739131,0.00783725195931299,0
7,7,28,9,20,0,0,4,0.15830721003134793,4,13,4,0.6739130434782608,0.04952476238119059,1
7,4,39,9,20,0,0,3,0.13787119641314297,3,13,4,0.6956521739130435,0.00783725195931299,0
7,9,28,9,14,0,3,0,0.16614420062695923,3,9,7,0.6956521739130435,0.03284975821243955,0
7,9,28,9,20,1,3,0,0.10344827586206895,3,4,4,0.7608695652173911,0.00783725195931299,0
2,6,28,8,25,2,0,4,0.13787119641314297,4,14,2,0.3478260869565218,0.01617475404368851,3
7,9,28,8,20,2,3,7,0.13787119641314297,4,10,7,0.5217391304347825,0.00783725195931299,1
6,9,28,8,0,2,3,2,0.08777429467084638,2,12,4,0.3478260869565218,0.004502251125562781,0
7,7,23,5,12,0,0,2,0.15047021943573666,4,5,6,0.6304347826086956,0.01617475404368851,2
7,6,28,8,20,2,3,3,0.11912225705329152,3,0,4,0.6521739130434783,0.004502251125562781,0
6,6,28,3,25,0,0,4,0.13787119641314297,4,4,4,0.6086956521739131,0.01617475404368851,3
7,9,28,8,20,0,3,0,0.15047021943573666,4,9,0,0.6521739130434783,0.01617475404368851,0
1,6,28,7,25,2,0,4,0.13787119641314297,4,13,6,0.41304347826086957,0.01617475404368851,3
7,9,28,9,16,2,3,0,0.13787119641314297,3,15,7,0.43478260869565216,0.00783725195931299,0
7,4,39,9,20,0,0,0,0.1818181818181818,3,4,7,0.6739130434782608,0.00783725195931299,0
7,6,28,3,30,0,0,4,0.13787119641314297,4,10,7,0.6304347826086956,0.01617475404368851,1
0,5,20,1,20,0,0,4,0.13787119641314297,4,11,4,0.6739130434782608,0.004502251125562781,3
2,1,28,3,25,0,0,4,0.13787119641314297,4,11,4,0.5217391304347825,0.01617475404368851,3
6,6,28,8,25,0,0,4,0.13787119641314297,4,13,4,0.6086956521739131,0.01617475404368851,3
7,6,28,8,5,0,0,4,0.20768025078369903,4,11,4,0.6956521739130435,0.03284975821243955,1
3,9,28,4,2,0,3,0,0.1818181818181818,4,4,6,0.6956521739130435,0.004502251125562781,0
6,7,28,8,11,0,3,7,0.14733542319749215,4,13,4,0.7608695652173911,0.00783725195931299,1
7,9,45,9,20,1,0,7,0.13787119641314297,4,13,6,0.5217391304347825,0.00783725195931299,1
7,9,28,9,20,0,3,7,0.16300940438871472,0,13,7,0.6956521739130435,0.01617475404368851,0
7,9,28,8,20,0,3,7,0.1347962382445141,4,6,0,0.6521739130434783,0.01617475404368851,0
5,9,28,8,0,2,3,3,0.07993730407523511,3,13,6,0.43478260869565216,0.004502251125562781,0
7,5,28,9,20,0,3,7,0.15047021943573666,3,0,0,0.7173913043478262,0.00783725195931299,0
7,5,45,7,20,2,0,2,0.10815047021943575,4,13,4,0.47826086956521735,0.01617475404368851,1
7,9,28,8,14,0,3,7,0.27586206896551724,3,9,6,0.8695652173913042,0.03284975821243955,0
8,5,28,10,20,2,3,0,0.08777429467084638,3,12,4,0.49999999999999994,0.004502251125562781,0
7,9,28,9,1,0,0,4,0.13787119641314297,4,11,0,0.6086956521739131,0.002834750708687677,2
7,6,39,8,18,0,0,4,0.13787119641314297,4,12,4,0.5652173913043479,0.01617475404368851,1
7,9,39,9,28,0,0,4,0.13787119641314297,4,11,4,0.6304347826086956,0.01617475404368851,1
7,3,39,9,15,2,0,2,0.1300940438871473,4,12,6,0.391304347826087,0.004502251125562781,1
7,5,28,9,29,2,3,0,0.07366771159874608,4,12,4,0.17391304347826086,0.004502251125562781,0
7,6,39,9,4,0,0,4,0.1293103448275862,4,13,7,0.6086956521739131,0.004502251125562781,2
7,6,28,7,25,2,0,4,0.13787119641314297,4,13,7,0.5217391304347825,0.01617475404368851,2
7,9,28,9,16,0,3,0,0.13787119641314297,3,13,4,0.6956521739130435,0.00783725195931299,0
7,9,28,9,10,2,3,3,0.09561128526645765,4,0,7,0.391304347826087,0.00783725195931299,0
6,6,28,8,23,2,0,0,0.1300940438871473,4,4,2,0.3260869565217391,0.004502251125562781,0
7,6,28,9,6,2,0,4,0.13787119641314297,4,2,2,0.45652173913043476,0.004502251125562781,1
7,5,26,9,20,0,0,4,0.19749216300940436,4,13,4,0.7391304347826086,0.00783725195931299,1
7,5,28,9,20,2,3,4,0.07053291536050157,3,13,6,0.45652173913043476,0.004502251125562781,0
7,9,28,9,28,2,3,2,0.13787119641314297,4,9,4,0.391304347826087,0.03284975821243955,1
1,3,40,2,20,0,2,4,0.07993730407523511,4,11,7,0.6086956521739131,0.004502251125562781,3
7,6,28,8,5,0,0,4,0.19043887147335423,4,9,4,0.6956521739130435,0.03284975821243955,1
7,5,45,9,26,0,0,0,0.13787119641314297,2,15,0,0.5869565217391304,0.01617475404368851,0
9,5,28,8,20,0,0,4,0.18965517241379307,4,0,4,0.6739130434782608,0.01617475404368851,1
6,3,45,7,20,0,0,4,0.09717868338557992,4,11,4,0.6086956521739131,0.00783725195931299,3
7,5,28,9,3,0,0,4,0.11598746081504702,4,9,4,0.6521739130434783,0.01617475404368851,1
0,6,28,8,25,0,0,4,0.13787119641314297,4,12,7,0.6086956521739131,0.01617475404368851,3
6,5,39,8,12,0,0,4,0.13787119641314297,4,11,4,0.7173913043478262,0.01617475404368851,3
7,9,28,9,10,2,3,3,0.11128526645768025,4,13,7,0.391304347826087,0.004502251125562781,0
6,6,39,8,3,0,0,0,0.13787119641314297,4,9,4,0.6304347826086956,0.01617475404368851,1
3,9,28,4,27,2,3,3,0.07210031347962381,3,15,4,0.5217391304347825,0.004502251125562781,0
7,6,28,2,25,2,0,4,0.13787119641314297,4,13,2,0.41304347826086957,0.01617475404368851,2
7,6,28,8,5,0,0,4,0.19043887147335423,4,9,4,0.6956521739130435,0.03284975821243955,1
7,10,13,9,20,0,3,0,0.16614420062695923,1,8,0,0.826086956521739,0.00783725195931299,0
7,9,28,9,1,0,0,4,0.07210031347962381,4,5,6,0.49999999999999994,0.002834750708687677,1
7,9,23,9,17,2,0,2,0.09858934169278993,4,13,4,0.3695652173913044,0.00783725195931299,0
7,6,28,8,14,0,3,0,0.15047021943573666,0,9,4,0.7173913043478262,0.01617475404368851,0
6,6,28,9,20,1,2,4,0.07210031347962381,4,1,0,0.5717233843569876,0.004502251125562781,1
6,6,28,8,25,2,0,4,0.13787119641314297,4,13,7,0.5217391304347825,0.01617475404368851,2
7,5,28,9,15,0,0,0,0.17084639498432602,4,13,0,0.6739130434782608,0.01617475404368851,1
7,4,39,9,20,0,0,0,0.1818181818181818,3,11,0,0.6521739130434783,0.01617475404368851,0
0,5,28,5,12,0,0,4,0.13787119641314297,4,12,6,0.7173913043478262,0.00783725195931299,3
6,6,28,8,20,2,3,2,0.07993730407523511,2,11,2,0.45652173913043476,0.004502251125562781,0
4,7,28,9,3,0,3,4,0.13787119641314297,4,13,6,0.5869565217391304,0.01617475404368851,1
6,6,28,9,5,0,0,4,0.22805642633228837,4,12,7,0.6956521739130435,0.08287477071869268,1
7,9,28,9,15,2,3,0,0.13787119641314297,4,13,7,0.5217391304347825,0.004502251125562781,0
7,9,28,9,20,2,3,3,0.11912225705329152,3,12,4,0.3478260869565218,0.004502251125562781,0
7,6,28,7,25,2,0,4,0.13787119641314297,4,13,4,0.3478260869565218,0.01617475404368851,2
6,6,19,7,25,2,0,2,0.13787119641314297,4,13,7,0.41304347826086957,0.01617475404368851,2
7,6,45,9,10,0,0,4,0.16614420062695923,4,13,4,0.6956521739130435,0.01617475404368851,1
7,6,28,9,14,0,3,0,0.22884012539184947,0,11,4,0.826086956521739,0.01617475404368851,0
7,6,28,8,6,2,3,4,0.13787119641314297,4,13,7,0.391304347826087,0.004502251125562781,1
3,9,28,4,27,2,3,2,0.08777429467084638,3,13,2,0.3695652173913044,0.00783725195931299,0
7,9,28,9,16,2,3,0,0.13787119641314297,3,15,4,0.43478260869565216,0.00783725195931299,0
5,5,28,6,2,2,3,3,0.08620689655172414,3,12,6,0.49999999999999994,0.004502251125562781,0
7,5,28,9,20,0,3,7,0.15047021943573666,4,13,4,0.7391304347826086,0.00783725195931299,0
3,9,28,4,27,0,3,1,0.15047021943573666,3,13,4,0.6521739130434783,0.01617475404368851,0
7,7,28,9,7,2,3,7,0.12304075235109715,4,11,4,0.5217391304347825,0.004502251125562781,1
7,5,28,9,9,2,3,4,0.07993730407523511,4,15,2,0.5217391304347825,0.00783725195931299,0
7,6,28,8,25,0,0,1,0.13787119641314297,4,11,3,0.6956521739130435,0.6498249124562281,1
0,5,28,1,4,0,2,4,0.2210031347962382,4,11,7,0.7173913043478262,0.015238978037123735,4
7,9,39,9,12,0,0,2,0.18965517241379307,4,9,6,0.6956521739130435,0.01617475404368851,2
7,9,28,9,20,2,3,2,0.11912225705329152,3,9,6,0.45652173913043476,0.00783725195931299,0
7,9,28,9,5,2,0,4,0.15517241379310345,4,9,4,0.5717233843569876,0.01617475404368851,1
3,5,28,4,0,0,3,0,0.11912225705329152,1,9,4,0.6086956521739131,0.004502251125562781,0
7,9,28,9,5,0,0,7,0.1520376175548589,4,13,4,0.6521739130434783,0.04952476238119059,1
7,9,28,9,14,2,3,0,0.08463949843260188,0,11,5,0.43478260869565216,0.00783725195931299,0
9,5,28,11,20,0,0,4,0.16614420062695923,4,0,0,0.7173913043478262,0.004502251125562781,1
7,7,28,9,15,0,3,2,0.13787119641314297,4,0,5,0.6739130434782608,0.00783725195931299,0
7,5,39,9,18,0,0,7,0.13787119641314297,4,11,6,0.5869565217391304,0.009504752376188095,1
7,6,28,7,30,2,0,4,0.13787119641314297,4,15,2,0.5217391304347825,0.015238978037123735,1
7,9,28,9,30,2,0,4,0.13787119641314297,4,13,2,0.41304347826086957,0.01617475404368851,1
7,5,39,9,29,2,0,0,0.1300940438871473,4,13,4,0.43478260869565216,0.00783725195931299,0
7,9,39,9,15,0,0,4,0.09090909090909088,4,11,2,0.5652173913043479,0.004502251125562781,1
7,9,28,9,20,2,3,2,0.13787119641314297,4,4,6,0.5217391304347825,0.004502251125562781,0
7,9,28,9,18,0,0,4,0.13787119641314297,4,13,4,0.5652173913043479,0.02451225612806403,1
7,5,39,9,17,2,0,2,0.12852664576802506,4,12,2,0.45652173913043476,0.00783725195931299,0
7,5,45,9,20,0,0,2,0.06112852664576802,4,13,5,0.3695652173913044,0.004502251125562781,1
7,9,28,9,20,0,3,0,0.15047021943573666,3,13,4,0.7608695652173911,0.01617475404368851,0
7,6,28,8,8,0,1,7,0.15047021943573666,3,6,4,0.6956521739130435,0.01617475404368851,0
